insectID,reserv,taxa,trip,sex,location,lat,long,l.context,c.w,ce,total.poll,sc.total.poll,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,predom.pollen,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,Species,Simp,context.site,shan,even,rare.rich,rare.shan,rare.even
3Mol1E2fly2,Mol1E2,fly,3,U,Mollerin,-30.455717,117.532533,canola,w,edge,578,0.578,27,0,0,0,551,0,0,0,0.953287197,0.046712803,0,0.953287197,2,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.22667,60,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Melangyna collatus complex,SF,canola edge,0.188720105,0.27226556,1.089215786,0.188720105,0.27226556
3Mol1E2fly3,Mol1E2,fly,3,U,Mollerin,-30.455717,117.532533,canola,w,edge,4001,4.001,400,0,0,2242,1359,0,0,0,0.900024994,0.099975006,0,0.900024994,3,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.22667,60,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Calliphoridae sp1,BF2,canola edge,0.921541689,0.838823394,1.560769558,0.921541689,0.838823394
3Mol2C1bee1,Mol2C1,bee,3,F,Mollerin,-30.450167,117.532417,wheat,w,core,9248,9.248,0,0,0,9248,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp20,Leio20,wheat core,0,0,1,0,0
3Mol2C1bee2,Mol2C1,bee,3,M,Mollerin,-30.450167,117.532417,wheat,w,core,373,0.373,0,0,0,373,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp15,Leio15,wheat core,0,0,1,0,0
3Mol2C1bee3,Mol2C1,bee,3,F,Mollerin,-30.450167,117.532417,wheat,w,core,4157,4.157,0,0,0,4157,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp20,Leio20,wheat core,0,0,1,0,0
3Mol2C1bee4,Mol2C1,bee,3,F,Mollerin,-30.450167,117.532417,wheat,w,core,8064,8.064,0,0,0,8064,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp20,Leio20,wheat core,0,0,1,0,0
3Mol2C1bee5,Mol2C1,bee,3,F,Mollerin,-30.450167,117.532417,wheat,w,core,2435,2.435,0,0,0,609,0,0,0,1826,1,0,0,1,2,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Apis mellifera,Apis,wheat core,0.56244791,0.811440811,1.375256758,0.56244791,0.811440811
3Mol2C1fly1,Mol2C1,fly,3,U,Mollerin,-30.450167,117.532417,wheat,w,core,366,0.366,0,0,0,366,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17778,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Comptosia sp1,HvF2,wheat core,0,0,1,0,0
3Mol2E1fly1,Mol2E1,fly,3,U,Mollerin,-30.4493,117.532067,wheat,w,edge,129,0.129,0,0,0,129,0,0,0,0,1,0,0,1,1,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.19111,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Muscidae sp1,Musc,wheat edge,0,0,1,0,0
3Mol2E2bee1,Mol2E2,bee,3,F,Mollerin,-30.450017,117.531033,wheat,w,edge,1778,1.778,0,0,0,1600,0,0,178,0,1,0,0.100112486,0.899887514,2,0,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.25778,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,Leioproctus sp20,Leio20,wheat edge,0.32533006,0.469352064,1.180281348,0.32533006,0.469352064
3Mol2E2fly1,Mol2E2,fly,3,U,Mollerin,-30.450017,117.531033,wheat,w,edge,380,0.38,0,0,0,76,304,0,0,0,1,0,0,1,2,0,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.25778,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,Muscidae sp1,Musc,wheat edge,0.500402424,0.721928095,1.320844327,0.500402424,0.721928095
3Per1C1bee1,Per1C1,bee,3,F,Perenjori,-29.478067,116.20095,canola,w,core,7011,7.011,0,0,0,0,7011,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp7,Leio7,canola core,0,0,1,0,0
3Per1C1bee2,Per1C1,bee,3,F,Perenjori,-29.478067,116.20095,canola,w,core,38540,38.54,5270,0,0,0,33270,0,0,0,0.863258952,0.136741048,0,0.863258952,2,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp7,Leio7,canola core,0.399003146,0.575639861,1.236091994,0.399003146,0.575639861
3Per1C1bee3,Per1C1,bee,3,F,Perenjori,-29.478067,116.20095,canola,w,core,9127,9.127,795,0,80,0,8252,0,0,0,0.912895804,0.087104196,0.008765202,0.904130602,3,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp21,Leio21,canola core,0.345230938,0.314242742,1.174903049,0.345230938,0.314242742
3Per1C1beetle1,Per1C1,beetle,3,U,Perenjori,-29.478067,116.20095,canola,w,core,1111,1.111,0,0,31,1080,0,0,0,0,1,0,0.02790279,0.97209721,2,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Phlogistus sp1,Phlo1,canola core,0.127374719,0.183762876,1.054297322,0.127374719,0.183762876
3Per1C1beetle2,Per1C1,beetle,3,U,Perenjori,-29.478067,116.20095,canola,w,core,2634,2.634,0,0,6,0,2628,0,0,0,1,0,0.002277904,0.997722096,2,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Eleale sp1,Ele1,canola core,0.016135215,0.023278195,1.004547157,0.016135215,0.023278195
3Per1C1beetle3,Per1C1,beetle,3,U,Perenjori,-29.478067,116.20095,canola,w,core,2692,2.692,0,0,0,2692,0,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Phlogistus sp1,Phlo1,canola core,0,0,1,0,0
3Per1C1beetle4,Per1C1,beetle,3,U,Perenjori,-29.478067,116.20095,canola,w,core,1232,1.232,0,0,0,1163,69,0,0,0,1,0,0,1,2,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.13333,10,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Eleale sp1,Ele1,canola core,0.215834826,0.311383833,1.10582543,0.215834826,0.311383833
3Per1C2bee1,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,14165,14.165,2397,0,11768,0,0,0,0,0,0.830780092,0.169219908,0.830780092,0,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Leioproctus sp21,Leio21,canola core,0.454647119,0.655917144,1.281188913,0.454647119,0.655917144
3Per1C2bee10,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,13332,13.332,0,0,367,0,12965,0,0,0,1,0,0.027527753,0.972472247,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.126040459,0.181837945,1.053543967,0.126040459,0.181837945
3Per1C2bee11,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,13176,13.176,0,0,0,0,13176,0,0,0,1,0,0,1,1,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Apis mellifera,Apis,canola core,0,0,1,0,0
3Per1C2bee2,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,5209,5.209,0,0,180,0,5029,0,0,0,1,0,0.034555577,0.965444423,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Apis mellifera,Apis,canola core,0.150237489,0.216746881,1.06673579,0.150237489,0.216746881
3Per1C2bee3,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,11777,11.777,5526,0,6251,0,0,0,0,0,0.530780335,0.469219665,0.530780335,0,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Leioproctus sp9,Leio9,canola core,0.691251124,0.997264568,1.49814744,0.691251124,0.997264568
3Per1C2bee4,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,12005,12.005,0,0,537,0,11468,0,0,0,1,0,0.044731362,0.955268638,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.182699593,0.263579797,1.085468054,0.182699593,0.263579797
3Per1C2bee5,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,10236,10.236,0,0,7547,0,2689,0,0,0,1,0,0.737299726,0.262700274,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Leioproctus sp9,Leio9,canola core,0.575862412,0.830793846,1.387415528,0.575862412,0.830793846
3Per1C2bee6,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,3196,3.196,0,0,2082,0,1114,0,0,0,1,0,0.651439299,0.348560701,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Apis mellifera,Apis,canola core,0.646551101,0.932776067,1.454274416,0.646551101,0.932776067
3Per1C2bee7,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,1037,1.037,52,0,218,0,767,0,0,0,0.949855352,0.050144648,0.210221794,0.739633558,3,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Apis mellifera,Apis,canola core,0.701009124,0.638086003,1.406626629,0.701009124,0.638086003
3Per1C2bee8,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,6934,6.934,0,0,6703,0,231,0,0,0,1,0,0.966685896,0.033314104,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Leioproctus sp5,Leio5,canola core,0.146079991,0.210748878,1.06441784,0.146079991,0.210748878
3Per1C2bee9,Per1C2,bee,3,F,Perenjori,-29.478917,116.200483,canola,w,core,4617,4.617,0,0,18,0,4599,0,0,0,1,0,0.003898635,0.996101365,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.025517259,0.036813622,1.007768555,0.025517259,0.036813622
3Per1C2beetle1,Per1C2,beetle,3,U,Perenjori,-29.478917,116.200483,canola,w,core,1888,1.888,0,0,12,1876,0,0,0,0,1,0,0.006355932,0.993644068,2,0,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.25778,10,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,Eleale sp1,Ele1,canola core,0.038486326,0.055524032,1.012637762,0.038486326,0.055524032
3Per1CAN1bee1,Per1CAN1,bee,3,F,Perenjori,-29.48025,116.201,crop,c,crop,1299,1.299,1299,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
3Per1CAN1bee2,Per1CAN1,bee,3,F,Perenjori,-29.48025,116.201,crop,c,crop,1135,1.135,1135,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
3Per1CAN1fly1,Per1CAN1,fly,3,U,Perenjori,-29.48025,116.201,crop,c,crop,596,0.596,596,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Muscidae sp1,Musc,crop crop,0,0,1,0,0
3Per1CAN1fly2,Per1CAN1,fly,3,U,Perenjori,-29.48025,116.201,crop,c,crop,292,0.292,292,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0,0,1,0,0
3Per1CAN1fly3,Per1CAN1,fly,3,U,Perenjori,-29.48025,116.201,crop,c,crop,258,0.258,258,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0,0,1,0,0
3Per1CAN2bee1,Per1CAN2,bee,3,F,Perenjori,-29.480282,116.199199,crop,c,crop,3408,3.408,3408,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
3Per1CAN2bee2,Per1CAN2,bee,3,F,Perenjori,-29.480282,116.199199,crop,c,crop,918,0.918,918,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
3Per1CAN2beetle1,Per1CAN2,beetle,3,U,Perenjori,-29.480282,116.199199,crop,c,crop,1460,1.46,746,0,0,714,0,0,0,0,0.489041096,0.510958904,0,0.489041096,2,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Phlogistus sp1,Phlo1,crop crop,0.692906966,0.999653444,1.500102341,0.692906966,0.999653444
3Per1CAN2fly1,Per1CAN2,fly,3,U,Perenjori,-29.480282,116.199199,crop,c,crop,238,0.238,238,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0,0,1,0,0
3Per1CAN2fly2,Per1CAN2,fly,3,U,Perenjori,-29.480282,116.199199,crop,c,crop,980,0.98,958,0,22,0,0,0,0,0,0.02244898,0.97755102,0.02244898,0,2,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,3.564737,1.549344,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0.107422872,0.154978445,1.043934877,0.107422872,0.154978445
3Per1E1bee1,Per1E1,bee,3,F,Perenjori,-29.480033,116.201,canola,w,edge,30085,30.085,0,0,0,0,30085,0,0,0,1,0,0,1,1,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0,0,1,0,0
3Per1E1bee2,Per1E1,bee,3,F,Perenjori,-29.480033,116.201,canola,w,edge,3970,3.97,29,0,0,0,3941,0,0,0,0.992695214,0.007304786,0,0.992695214,2,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.04321193,0.062341637,1.014506506,0.04321193,0.062341637
3Per1E1bee3,Per1E1,bee,3,F,Perenjori,-29.480033,116.201,canola,w,edge,8178,8.178,0,0,0,7894,284,0,0,0,1,0,0,1,2,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Leioproctus sp21,Leio21,canola edge,0.150808947,0.217571319,1.06705086,0.150808947,0.217571319
3Per1E1bee4,Per1E1,bee,3,F,Perenjori,-29.480033,116.201,canola,w,edge,5310,5.31,67,0,0,4756,487,0,0,0,0.987382298,0.012617702,0,0.987382298,3,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.372973718,0.339495309,1.18924287,0.372973718,0.339495309
3Per1E1beetle1,Per1E1,beetle,3,U,Perenjori,-29.480033,116.201,canola,w,edge,3439,3.439,0,0,0,3439,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Phlogistus sp1,Phlo1,canola edge,0,0,1,0,0
3Per1E1fly1,Per1E1,fly,3,U,Perenjori,-29.480033,116.201,canola,w,edge,347,0.347,0,0,0,347,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Muscidae sp1,Musc,canola edge,0,0,1,0,0
3Per1E1fly2,Per1E1,fly,3,U,Perenjori,-29.480033,116.201,canola,w,edge,229,0.229,0,0,0,229,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Comptosia sp2,HvF1,canola edge,0,0,1,0,0
3Per1E1fly3,Per1E1,fly,3,U,Perenjori,-29.480033,116.201,canola,w,edge,8094,8.094,4063,0,0,4031,0,0,0,0,0.498023227,0.501976773,0,0.498023227,2,1,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Melangyna collatus complex,SF,canola edge,0.693139365,0.999988725,1.500053966,0.693139365,0.999988725
3Per1E1fly4,Per1E1,fly,3,U,Perenjori,-29.480033,116.201,canola,w,edge,375,0.375,0,0,0,375,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.14222,10,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,Muscidae sp1,Musc,canola edge,0,0,1,0,0
3Per1E2bee1,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,5773,5.773,0,0,0,0,5773,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0,0,1,0,0
3Per1E2bee2,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,5931,5.931,191,0,0,5320,420,0,0,0,0.967796324,0.032203676,0,0.967796324,3,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.395655537,0.36014119,1.189403548,0.395655537,0.36014119
3Per1E2bee3,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,687,0.687,79,0,0,0,608,0,0,0,0.885007278,0.114992722,0,0.885007278,2,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.356828166,0.514794226,1.203835496,0.356828166,0.514794226
3Per1E2bee4,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,6140,6.14,0,0,0,5041,1099,0,0,0,1,0,0,1,2,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Lasioglossum sp2,Lasio2,canola edge,0.469858862,0.677863051,1.293953328,0.469858862,0.677863051
3Per1E2bee5,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,971,0.971,0,0,0,0,971,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0,0,1,0,0
3Per1E2bee6,Per1E2,bee,3,F,Perenjori,-29.479967,116.199167,canola,w,edge,4126,4.126,0,0,0,0,4126,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0,0,1,0,0
3Per1E2beetle1,Per1E2,beetle,3,U,Perenjori,-29.479967,116.199167,canola,w,edge,2852,2.852,0,0,0,2622,230,0,0,0,1,0,0,1,2,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Phlogistus sp1,Phlo1,canola edge,0.280342259,0.404448386,1.148335049,0.280342259,0.404448386
3Per1E2beetle2,Per1E2,beetle,3,U,Perenjori,-29.479967,116.199167,canola,w,edge,5947,5.947,0,0,0,5947,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Buprestidae sp1,Bup1,canola edge,0,0,1,0,0
3Per1E2beetle3,Per1E2,beetle,3,U,Perenjori,-29.479967,116.199167,canola,w,edge,6980,6.98,0,0,0,6980,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Phlogistus sp1,Phlo1,canola edge,0,0,1,0,0
3Per1E2fly1,Per1E2,fly,3,U,Perenjori,-29.479967,116.199167,canola,w,edge,1189,1.189,0,0,0,0,1189,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Comptosia sp2,HvF1,canola edge,0,0,1,0,0
3Per1E2fly2,Per1E2,fly,3,U,Perenjori,-29.479967,116.199167,canola,w,edge,113,0.113,0,0,0,113,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.20444,10,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,Melangyna collatus complex,SF,canola edge,0,0,1,0,0
3Per2C1beetle1,Per2C1,beetle,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,380,0.38,0,0,0,352,28,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Melyridae sp1,Mel1,wheat core,0.263066252,0.379524378,1.136869879,0.263066252,0.379524378
3Per2C1beetle2,Per2C1,beetle,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,141,0.141,0,121,0,0,0,0,20,0,1,0,0.141843972,0.858156028,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Melyridae sp1,Mel1,wheat core,0.408296759,0.58904771,1.245187437,0.408296759,0.58904771
3Per2C1beetle3,Per2C1,beetle,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,540,0.54,0,165,0,375,0,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Melyridae sp1,Mel1,wheat core,0.615498282,0.88797632,1.425170068,0.615498282,0.88797632
3Per2C1beetle4,Per2C1,beetle,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,1158,1.158,0,1002,0,156,0,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Melyridae sp1,Mel1,wheat core,0.395252486,0.570228801,1.233335274,0.395252486,0.570228801
3Per2C1fly1,Per2C1,fly,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,999,0.999,0,0,0,174,825,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp2,HvF1,wheat core,0.462443552,0.667165019,1.287963314,0.462443552,0.667165019
3Per2C1fly2,Per2C1,fly,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,949,0.949,0,119,0,735,95,0,0,0,1,0,0,1,3,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp2,HvF1,wheat core,0.688666104,0.626850902,1.374800478,0.688666104,0.626850902
3Per2C1fly3,Per2C1,fly,3,U,Perenjori,-29.477517,116.197067,wheat,w,core,527,0.527,0,74,26,427,0,0,0,0,1,0,0.049335863,0.950664137,3,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp2,HvF1,wheat core,0.594604532,0.54123237,1.321960159,0.594604532,0.54123237
3Per2C1wasp1,Per2C1,bee,3,F,Perenjori,-29.477517,116.197067,wheat,w,core,782,0.782,0,209,0,573,0,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.12444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Neopasiphae mirabills,Neo,wheat core,0.580517945,0.83751036,1.39216887,0.580517945,0.83751036
3Per2E1bee1,Per2E1,bee,3,F,Perenjori,-29.47595,116.19495,wheat,w,edge,2467,2.467,0,0,0,2467,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.18667,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0,0,1,0,0
3Per2E1bee2,Per2E1,bee,3,F,Perenjori,-29.47595,116.19495,wheat,w,edge,100847,100.847,0,100847,0,0,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.18667,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0,0,1,0,0
3Per2E1bee3,Per2E1,bee,3,F,Perenjori,-29.47595,116.19495,wheat,w,edge,7796,7.796,0,7625,171,0,0,0,0,0,1,0,0.021934325,0.978065675,2,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.18667,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0.105474587,0.152167663,1.042911926,0.105474587,0.152167663
3Per2E1bee4,Per2E1,bee,3,F,Perenjori,-29.47595,116.19495,wheat,w,edge,7969,7.969,0,7173,169,0,627,0,0,0,1,0,0.021207178,0.978792822,3,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.18667,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0.376476689,0.34268385,1.183179417,0.376476689,0.34268385
