trip.site,taxa,abundance,site.year,site,location,trip,ec,trip.ec,l.context,site.type,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,rich,shan,rare.rich,rare.shan
22road2can1,bug,0,2road2can1,road2can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.00529497,1.06987038,2,no,NA,NA,NA,NA,NA,NA,NA
22road2can1,fly,0,2road2can1,road2can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.00529497,1.06987038,2,no,NA,NA,NA,NA,NA,NA,NA
22road2can1,wasp,0,2road2can1,road2can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.00529497,1.06987038,2,no,NA,NA,NA,NA,NA,NA,NA
22road2e1,bee,4,2road2e1,road2e1,2roa,2,edge,2edge,canola,r,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,1,0,1,0
22road2e1,beetle,0,2road2e1,road2e1,2roa,2,edge,2edge,canola,r,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,NA,NA,NA,NA
22road2e1,bug,0,2road2e1,road2e1,2roa,2,edge,2edge,canola,r,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,NA,NA,NA,NA
22road2e1,fly,1,2road2e1,road2e1,2roa,2,edge,2edge,canola,r,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,1,0,NA,NA
22road2e1,wasp,0,2road2e1,road2e1,2roa,2,edge,2edge,canola,r,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,NA,NA,NA,NA
22road3can1,bee,3,2road3can1,road3can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.0126712,1.03780233,2,no,NA,NA,NA,1,0,1,0
22road3can1,beetle,0,2road3can1,road3can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.0126712,1.03780233,2,no,NA,NA,NA,NA,NA,NA,NA
22road3can1,bug,0,2road3can1,road3can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.0126712,1.03780233,2,no,NA,NA,NA,NA,NA,NA,NA
22road3can1,fly,0,2road3can1,road3can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.0126712,1.03780233,2,no,NA,NA,NA,NA,NA,NA,NA
22road3can1,wasp,0,2road3can1,road3can1,2roa,2,crop,2crop,canola,r,crop,canola,0,0,crop,low,0,0,0.5,50,NA,NA,0.0126712,1.03780233,2,no,NA,NA,NA,NA,NA,NA,NA
22road3e1,bee,7,2road3e1,road3e1,2roa,2,edge,2edge,canola,r,wood,YGJ,3,3,grasses,low,0.05,0.6,0.08,50,21.56,0.02156,0.0126712,1.03780233,2,no,close,close,close,2,0.410116318,1.285714286,0.410116318
22road3e1,beetle,0,2road3e1,road3e1,2roa,2,edge,2edge,canola,r,wood,YGJ,3,3,grasses,low,0.05,0.6,0.08,50,21.56,0.02156,0.0126712,1.03780233,2,no,close,close,close,NA,NA,NA,NA
22road3e1,bug,0,2road3e1,road3e1,2roa,2,edge,2edge,canola,r,wood,YGJ,3,3,grasses,low,0.05,0.6,0.08,50,21.56,0.02156,0.0126712,1.03780233,2,no,close,close,close,NA,NA,NA,NA
22road3e1,fly,0,2road3e1,road3e1,2roa,2,edge,2edge,canola,r,wood,YGJ,3,3,grasses,low,0.05,0.6,0.08,50,21.56,0.02156,0.0126712,1.03780233,2,no,close,close,close,NA,NA,NA,NA
22road3e1,wasp,0,2road3e1,road3e1,2roa,2,edge,2edge,canola,r,wood,YGJ,3,3,grasses,low,0.05,0.6,0.08,50,21.56,0.02156,0.0126712,1.03780233,2,no,close,close,close,NA,NA,NA,NA
22shrub1c1,bee,7,2shrub1c1,shrub1c1,2shr,2,core,2core,wheat,w,wood,Jam,33,10,native forbs,low,0.15,0.2,0.24,NA,102.48,0.10248,0.112114,1.579029,2,yes,far,far,close,3,0.79631164,1.523809524,0.79631164
22shrub1c1,beetle,1,2shrub1c1,shrub1c1,2shr,2,core,2core,wheat,w,wood,Jam,33,10,native forbs,low,0.15,0.2,0.24,NA,102.48,0.10248,0.112114,1.579029,2,yes,far,far,close,1,0,NA,NA
22shrub1c1,bug,0,2shrub1c1,shrub1c1,2shr,2,core,2core,wheat,w,wood,Jam,33,10,native forbs,low,0.15,0.2,0.24,NA,102.48,0.10248,0.112114,1.579029,2,yes,far,far,close,NA,NA,NA,NA
22shrub1c1,fly,1,2shrub1c1,shrub1c1,2shr,2,core,2core,wheat,w,wood,Jam,33,10,native forbs,low,0.15,0.2,0.24,NA,102.48,0.10248,0.112114,1.579029,2,yes,far,far,close,1,0,NA,NA
22shrub1c1,wasp,0,2shrub1c1,shrub1c1,2shr,2,core,2core,wheat,w,wood,Jam,33,10,native forbs,low,0.15,0.2,0.24,NA,102.48,0.10248,0.112114,1.579029,2,yes,far,far,close,NA,NA,NA,NA
22shrub1e1,bee,4,2shrub1e1,shrub1e1,2shr,2,edge,2edge,wheat,w,wood,Jam,18,10,native forbs,low,0.3,0.6,0.19556,NA,15.42,0.01542,0.112114,1.579029,2,yes,close,close,close,4,1.386294361,2,1.386294361
22shrub1e1,beetle,1,2shrub1e1,shrub1e1,2shr,2,edge,2edge,wheat,w,wood,Jam,18,10,native forbs,low,0.3,0.6,0.19556,NA,15.42,0.01542,0.112114,1.579029,2,yes,close,close,close,1,0,NA,NA
22shrub1e1,bug,0,2shrub1e1,shrub1e1,2shr,2,edge,2edge,wheat,w,wood,Jam,18,10,native forbs,low,0.3,0.6,0.19556,NA,15.42,0.01542,0.112114,1.579029,2,yes,close,close,close,NA,NA,NA,NA
22shrub1e1,fly,1,2shrub1e1,shrub1e1,2shr,2,edge,2edge,wheat,w,wood,Jam,18,10,native forbs,low,0.3,0.6,0.19556,NA,15.42,0.01542,0.112114,1.579029,2,yes,close,close,close,1,0,NA,NA
22shrub1e1,wasp,0,2shrub1e1,shrub1e1,2shr,2,edge,2edge,wheat,w,wood,Jam,18,10,native forbs,low,0.3,0.6,0.19556,NA,15.42,0.01542,0.112114,1.579029,2,yes,close,close,close,NA,NA,NA,NA
22shrub1e2,bee,4,2shrub1e2,shrub1e2,2shr,2,edge,2edge,wheat,w,wood,Jam,13,5,native forbs,low,0.3,0.4,0.12,NA,29.22,0.02922,0.112114,1.579029,2,yes,close,close,close,3,1.039720771,1.833333333,1.039720771
22shrub1e2,beetle,0,2shrub1e2,shrub1e2,2shr,2,edge,2edge,wheat,w,wood,Jam,13,5,native forbs,low,0.3,0.4,0.12,NA,29.22,0.02922,0.112114,1.579029,2,yes,close,close,close,NA,NA,NA,NA
22shrub1e2,bug,0,2shrub1e2,shrub1e2,2shr,2,edge,2edge,wheat,w,wood,Jam,13,5,native forbs,low,0.3,0.4,0.12,NA,29.22,0.02922,0.112114,1.579029,2,yes,close,close,close,NA,NA,NA,NA
22shrub1e2,fly,2,2shrub1e2,shrub1e2,2shr,2,edge,2edge,wheat,w,wood,Jam,13,5,native forbs,low,0.3,0.4,0.12,NA,29.22,0.02922,0.112114,1.579029,2,yes,close,close,close,1,0,1,0
22shrub1e2,wasp,0,2shrub1e2,shrub1e2,2shr,2,edge,2edge,wheat,w,wood,Jam,13,5,native forbs,low,0.3,0.4,0.12,NA,29.22,0.02922,0.112114,1.579029,2,yes,close,close,close,NA,NA,NA,NA
22xan1c2,bee,7,2xan1c2,xan1c2,2xan,2,core,2core,wheat,w,wood,YGJ,1,10,native forbs,mid,0.6,0.8,0.13333,NA,133.72,0.13372,3.071285,1.124403,2,yes,far,far,close,1,0,1,0
22xan1c2,beetle,9,2xan1c2,xan1c2,2xan,2,core,2core,wheat,w,wood,YGJ,1,10,native forbs,mid,0.6,0.8,0.13333,NA,133.72,0.13372,3.071285,1.124403,2,yes,far,far,close,3,1.060856947,1.722222222,1.060856947
22xan1c2,bug,0,2xan1c2,xan1c2,2xan,2,core,2core,wheat,w,wood,YGJ,1,10,native forbs,mid,0.6,0.8,0.13333,NA,133.72,0.13372,3.071285,1.124403,2,yes,far,far,close,NA,NA,NA,NA
22xan1c2,fly,0,2xan1c2,xan1c2,2xan,2,core,2core,wheat,w,wood,YGJ,1,10,native forbs,mid,0.6,0.8,0.13333,NA,133.72,0.13372,3.071285,1.124403,2,yes,far,far,close,NA,NA,NA,NA
22xan1c2,wasp,0,2xan1c2,xan1c2,2xan,2,core,2core,wheat,w,wood,YGJ,1,10,native forbs,mid,0.6,0.8,0.13333,NA,133.72,0.13372,3.071285,1.124403,2,yes,far,far,close,NA,NA,NA,NA
22xan1e1,bee,3,2xan1e1,xan1e1,2xan,2,edge,2edge,wheat,w,wood,YGJ,7,35,native forbs,mid,0.6,0.8,0.04444,NA,12.26,0.01226,3.071285,1.124403,2,yes,close,close,close,2,0.636514168,1.666666667,0.636514168
22xan1e1,beetle,3,2xan1e1,xan1e1,2xan,2,edge,2edge,wheat,w,wood,YGJ,7,35,native forbs,mid,0.6,0.8,0.04444,NA,12.26,0.01226,3.071285,1.124403,2,yes,close,close,close,1,0,1,0
22xan1e1,bug,0,2xan1e1,xan1e1,2xan,2,edge,2edge,wheat,w,wood,YGJ,7,35,native forbs,mid,0.6,0.8,0.04444,NA,12.26,0.01226,3.071285,1.124403,2,yes,close,close,close,NA,NA,NA,NA
22xan1e1,fly,2,2xan1e1,xan1e1,2xan,2,edge,2edge,wheat,w,wood,YGJ,7,35,native forbs,mid,0.6,0.8,0.04444,NA,12.26,0.01226,3.071285,1.124403,2,yes,close,close,close,2,0.693147181,2,0.693147181
22xan1e1,wasp,0,2xan1e1,xan1e1,2xan,2,edge,2edge,wheat,w,wood,YGJ,7,35,native forbs,mid,0.6,0.8,0.04444,NA,12.26,0.01226,3.071285,1.124403,2,yes,close,close,close,NA,NA,NA,NA
22xan1e2,bee,5,2xan1e2,xan1e2,2xan,2,edge,2edge,wheat,w,wood,YGJ,4,21,native forbs,mid,0.6,0.6,0.06667,NA,39.87,0.03987,3.071285,1.124403,2,yes,close,close,close,2,0.500402424,1.4,0.500402424
22xan1e2,beetle,2,2xan1e2,xan1e2,2xan,2,edge,2edge,wheat,w,wood,YGJ,4,21,native forbs,mid,0.6,0.6,0.06667,NA,39.87,0.03987,3.071285,1.124403,2,yes,close,close,close,1,0,1,0
22xan1e2,bug,0,2xan1e2,xan1e2,2xan,2,edge,2edge,wheat,w,wood,YGJ,4,21,native forbs,mid,0.6,0.6,0.06667,NA,39.87,0.03987,3.071285,1.124403,2,yes,close,close,close,NA,NA,NA,NA
22xan1e2,fly,1,2xan1e2,xan1e2,2xan,2,edge,2edge,wheat,w,wood,YGJ,4,21,native forbs,mid,0.6,0.6,0.06667,NA,39.87,0.03987,3.071285,1.124403,2,yes,close,close,close,1,0,NA,NA
22xan1e2,wasp,0,2xan1e2,xan1e2,2xan,2,edge,2edge,wheat,w,wood,YGJ,4,21,native forbs,mid,0.6,0.6,0.06667,NA,39.87,0.03987,3.071285,1.124403,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e1,bee,11,2bow!1e1,bow!1e1,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.22222,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,3,0.907535294,1.581818182,0.907535294
23bow!1e1,beetle,0,2bow!1e1,bow!1e1,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.22222,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e1,bug,0,2bow!1e1,bow!1e1,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.22222,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e1,fly,0,2bow!1e1,bow!1e1,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.22222,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e1,wasp,0,2bow!1e1,bow!1e1,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.22222,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e2,bee,7,2bow!1e2,bow!1e2,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.13333,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,1,0,1,0
23bow!1e2,beetle,2,2bow!1e2,bow!1e2,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.13333,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,2,0.693147181,2,0.693147181
23bow!1e2,bug,0,2bow!1e2,bow!1e2,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.13333,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow!1e2,fly,1,2bow!1e2,bow!1e2,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.13333,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,1,0,NA,NA
23bow!1e2,wasp,0,2bow!1e2,bow!1e2,2bow,3,edge,3edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.13333,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
23bow1c1,bee,13,2bow1c1,bow1c1,2bow,3,core,3core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.24444,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,5,1.412744637,1.782051282,1.412744637
23bow1c1,beetle,3,2bow1c1,bow1c1,2bow,3,core,3core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.24444,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,2,0.636514168,1.666666667,0.636514168
23bow1c1,bug,0,2bow1c1,bow1c1,2bow,3,core,3core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.24444,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
23bow1c1,fly,0,2bow1c1,bow1c1,2bow,3,core,3core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.24444,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
23bow1c1,wasp,0,2bow1c1,bow1c1,2bow,3,core,3core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.24444,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
23bow1can1,bee,8,2bow1can1,bow1can1,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,1,0,1,0
23bow1can1,beetle,0,2bow1can1,bow1can1,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can1,bug,0,2bow1can1,bow1can1,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can1,fly,1,2bow1can1,bow1can1,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,1,0,NA,NA
23bow1can1,wasp,0,2bow1can1,bow1can1,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can2,bee,7,2bow1can2,bow1can2,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,1,0,1,0
23bow1can2,beetle,0,2bow1can2,bow1can2,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can2,bug,0,2bow1can2,bow1can2,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can2,fly,0,2bow1can2,bow1can2,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow1can2,wasp,0,2bow1can2,bow1can2,2bow,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.1,10,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
23bow2c1,bee,15,2bow2c1,bow2c1,2bow,3,core,3core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.28,10,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,3,0.627705257,1.361904762,0.627705257
23bow2c1,beetle,2,2bow2c1,bow2c1,2bow,3,core,3core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.28,10,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,2,0.693147181,2,0.693147181
23bow2c1,bug,0,2bow2c1,bow2c1,2bow,3,core,3core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.28,10,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
23bow2c1,fly,0,2bow2c1,bow2c1,2bow,3,core,3core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.28,10,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
23bow2c1,wasp,0,2bow2c1,bow2c1,2bow,3,core,3core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.28,10,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
23bow2c2,bee,12,2bow2c2,bow2c2,2bow,3,core,3core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.39111,10,188,0.188,3.353884,0.81269074,2,no,far,far,close,3,0.823959217,1.53030303,0.823959217
23bow2c2,beetle,1,2bow2c2,bow2c2,2bow,3,core,3core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.39111,10,188,0.188,3.353884,0.81269074,2,no,far,far,close,1,0,NA,NA
23bow2c2,bug,0,2bow2c2,bow2c2,2bow,3,core,3core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.39111,10,188,0.188,3.353884,0.81269074,2,no,far,far,close,NA,NA,NA,NA
23bow2c2,fly,2,2bow2c2,bow2c2,2bow,3,core,3core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.39111,10,188,0.188,3.353884,0.81269074,2,no,far,far,close,2,0.693147181,2,0.693147181
23bow2c2,wasp,0,2bow2c2,bow2c2,2bow,3,core,3core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.39111,10,188,0.188,3.353884,0.81269074,2,no,far,far,close,NA,NA,NA,NA
23bow2e1,bee,4,2bow2e1,bow2e1,2bow,3,edge,3edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.15556,10,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,4,1.386294361,2,1.386294361
23bow2e1,beetle,2,2bow2e1,bow2e1,2bow,3,edge,3edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.15556,10,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,2,0.693147181,2,0.693147181
23bow2e1,bug,0,2bow2e1,bow2e1,2bow,3,edge,3edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.15556,10,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
23bow2e1,fly,1,2bow2e1,bow2e1,2bow,3,edge,3edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.15556,10,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,1,0,NA,NA
23bow2e1,wasp,0,2bow2e1,bow2e1,2bow,3,edge,3edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.15556,10,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
23bow2e2,bee,5,2bow2e2,bow2e2,2bow,3,edge,3edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.16889,10,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,3,0.950270539,1.7,0.950270539
23bow2e2,beetle,3,2bow2e2,bow2e2,2bow,3,edge,3edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.16889,10,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,1,0,1,0
23bow2e2,bug,0,2bow2e2,bow2e2,2bow,3,edge,3edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.16889,10,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
23bow2e2,fly,1,2bow2e2,bow2e2,2bow,3,edge,3edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.16889,10,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,1,0,NA,NA
23bow2e2,wasp,0,2bow2e2,bow2e2,2bow,3,edge,3edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.16889,10,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
23bunk1c1,bee,6,2bunk1c1,bunk1c1,2bun,3,core,3core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.13778,30,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,3,1.011404265,1.733333333,1.011404265
23bunk1c1,beetle,1,2bunk1c1,bunk1c1,2bun,3,core,3core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.13778,30,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,1,0,NA,NA
23bunk1c1,bug,0,2bunk1c1,bunk1c1,2bun,3,core,3core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.13778,30,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
23bunk1c1,fly,1,2bunk1c1,bunk1c1,2bun,3,core,3core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.13778,30,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,1,0,NA,NA
23bunk1c1,wasp,0,2bunk1c1,bunk1c1,2bun,3,core,3core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.13778,30,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
23bunk1c2,bee,4,2bunk1c2,bunk1c2,2bun,3,core,3core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14222,30,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,1,0,1,0
23bunk1c2,beetle,0,2bunk1c2,bunk1c2,2bun,3,core,3core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14222,30,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
23bunk1c2,bug,0,2bunk1c2,bunk1c2,2bun,3,core,3core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14222,30,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
23bunk1c2,fly,2,2bunk1c2,bunk1c2,2bun,3,core,3core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14222,30,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,1,0,1,0
23bunk1c2,wasp,0,2bunk1c2,bunk1c2,2bun,3,core,3core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14222,30,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
23bunk1can1,bee,1,2bunk1can1,bunk1can1,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,1,0,NA,NA
23bunk1can1,beetle,0,2bunk1can1,bunk1can1,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can1,bug,0,2bunk1can1,bunk1can1,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can1,fly,0,2bunk1can1,bunk1can1,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can1,wasp,0,2bunk1can1,bunk1can1,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can2,bee,1,2bunk1can2,bunk1can2,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,1,0,NA,NA
23bunk1can2,beetle,0,2bunk1can2,bunk1can2,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can2,bug,0,2bunk1can2,bunk1can2,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can2,fly,0,2bunk1can2,bunk1can2,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1can2,wasp,0,2bunk1can2,bunk1can2,2bun,3,crop,3crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.3,30,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
23bunk1e2,bee,2,2bunk1e2,bunk1e2,2bun,3,edge,3edge,canola,c,wood,YGJ,7,7,native forbs,mid,0.5,0.6,0.08889,30,33.18,0.03318,0.55032,0.414213,2,yes,close,close,close,2,0.693147181,2,0.693147181
23bunk1e2,beetle,0,2bunk1e2,bunk1e2,2bun,3,edge,3edge,canola,c,wood,YGJ,7,7,native forbs,mid,0.5,0.6,0.08889,30,33.18,0.03318,0.55032,0.414213,2,yes,close,close,close,NA,NA,NA,NA
