insectID,site,trip.site,site.can,taxa,trip,loc.trip,loc.land.trip,loc.trip.ec,morpho,morpho.order,family,simp.name,genus,species,sex,lat,long,location,can.cov,loc.can,loc.land,l.context,c/w,ce,total.poll,plant,freq,avg,prop.freq,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200
1Per1C1bee3,Per1C1,1Per1C1,Per1C1HIGH,bee,1,Perenjori1,Perenjori.canola1,Perenjori1core,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-29.478067,116.20095,Perenjori,HIGH,PerenjoriHIGH,Perenjori.canola,canola,w,core,1935,aster,1935,2387.8916,0.810338292,0,0,0,1935,0,0,0,0,1,0,0,1,1,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far
1Per2C1bee3,Per2C1,1Per2C1,Per2C1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1core,1,11,Colletidae,Colletidae,Leoproctus,NA,M,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,270,aster,270,2387.8916,0.113070459,0,0,0,270,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1beetle1,Per2C1,1Per2C1,Per2C1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1core,OB,32,OB,OB,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,344,sola,244,504.4062,0.483737115,0,0,0,0,0,344,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1fly1,Per2C1,1Per2C1,Per2C1NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1core,TF,44,Tiny fly,Tiny fly,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,265,aster,138,2387.8916,0.057791568,0,0,0,138,127,0,0,0,1,0,0,1,2,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1fly1,Per2C1,1Per2C1,Per2C1NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1core,TF,44,Tiny fly,Tiny fly,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,265,v.rosea,127,3128.14,0.040599206,0,0,0,138,127,0,0,0,1,0,0,1,2,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1fly2,Per2C1,1Per2C1,Per2C1NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,442,aster,442,2387.8916,0.18510053,0,0,0,442,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1fly3,Per2C1,1Per2C1,Per2C1NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,112,v.rosea,112,3128.14,0.035804024,0,0,0,0,112,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1fly4,Per2C1,1Per2C1,Per2C1NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,2,aster,2,2387.8916,0.000837559,0,0,0,2,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1wasp1,Per2C1,1Per2C1,Per2C1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1core,Neo,3,Colletidae,Colletidae,Neopasiphae,NA,F,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,2885,v.rosea,2885,3128.14,0.9222733,0,0,0,0,2885,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1wasp2,Per2C1,1Per2C1,Per2C1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1core,Neo,3,Colletidae,Colletidae,Neopasiphae,NA,F,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,4662,v.rosea,4600,3128.14,1.470522419,0,0,62,0,4600,0,0,0,1,0,0.013299013,0.986700987,2,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2C1wasp2,Per2C1,1Per2C1,Per2C1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1core,Neo,3,Colletidae,Colletidae,Neopasiphae,NA,F,-29.477517,116.197067,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,core,4662,prot,62,1472.25,0.042112413,0,0,62,0,4600,0,0,0,1,0,0.013299013,0.986700987,2,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far
1Per2E1bee1,Per2E1,1Per2E1,Per2E1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,10534,e.planta,10534,9659.9787,1.090478595,0,10534,0,0,0,0,0,0,1,0,0,1,1,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1bee2,Per2E1,1Per2E1,Per2E1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,135812,e.planta,135812,9659.9787,14.05924425,0,135812,0,0,0,0,0,0,1,0,0,1,1,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1beetle1,Per2E1,1Per2E1,Per2E1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,OB,32,OB,OB,NA,NA,U,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,7092,e.planta,7059,9659.9787,0.730746953,0,7059,0,18,0,0,15,0,1,0,0.002115059,0.997884941,3,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1beetle1,Per2E1,1Per2E1,Per2E1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,OB,32,OB,OB,NA,NA,U,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,7092,aster,18,2387.8916,0.007538031,0,7059,0,18,0,0,15,0,1,0,0.002115059,0.997884941,3,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1beetle1,Per2E1,1Per2E1,Per2E1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,OB,32,OB,OB,NA,NA,U,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,7092,acacia,15,417.2459,0.035950024,0,7059,0,18,0,0,15,0,1,0,0.002115059,0.997884941,3,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1beetle2,Per2E1,1Per2E1,Per2E1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,GB,34,Green,Green,NA,NA,U,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,7351,e.planta,7277,9659.9787,0.75331429,0,7277,0,74,0,0,0,0,1,0,0,1,2,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1beetle2,Per2E1,1Per2E1,Per2E1NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,GB,34,Green,Green,NA,NA,U,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,7351,aster,74,2387.8916,0.030989681,0,7277,0,74,0,0,0,0,1,0,0,1,2,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1wasp1,Per2E1,1Per2E1,Per2E1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,Neo,3,Colletidae,Colletidae,Neopasiphae,NA,F,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,1485,aster,495,2387.8916,0.207295842,0,0,0,495,990,0,0,0,1,0,0,1,2,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E1wasp1,Per2E1,1Per2E1,Per2E1NA,bee,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,Neo,3,Colletidae,Colletidae,Neopasiphae,NA,F,-29.47595,116.19495,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,1485,v.rosea,990,3128.14,0.316481999,0,0,0,495,990,0,0,0,1,0,0,1,2,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.06222,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close
1Per2E2beetle1,Per2E2,1Per2E2,Per2E2NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,OB,32,OB,OB,NA,NA,U,-29.476867,116.194883,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,2967,e.planta,167,9659.9787,0.017287823,0,167,0,2800,0,0,0,0,1,0,0,1,2,wood,YGJ,7,3,exotic forbs,low,0.3,0.4,0.04444,NA,18.64,0.01864,3.564737,3.465845,1,no,close,close,close
1Per2E2beetle1,Per2E2,1Per2E2,Per2E2NA,beetle,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,OB,32,OB,OB,NA,NA,U,-29.476867,116.194883,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,2967,aster,2800,2387.8916,1.172582541,0,167,0,2800,0,0,0,0,1,0,0,1,2,wood,YGJ,7,3,exotic forbs,low,0.3,0.4,0.04444,NA,18.64,0.01864,3.564737,3.465845,1,no,close,close,close
1Per2E2fly1,Per2E2,1Per2E2,Per2E2NA,fly,1,Perenjori1,Perenjori.wheat1,Perenjori1edge,SF,41,Syrphidae,Syrphidae,NA,NA,U,-29.476867,116.194883,Perenjori,NA,PerenjoriNA,Perenjori.wheat,wheat,w,edge,2093,e.planta,2093,9659.9787,0.216667144,0,2093,0,0,0,0,0,0,1,0,0,1,1,wood,YGJ,7,3,exotic forbs,low,0.3,0.4,0.04444,NA,18.64,0.01864,3.564737,3.465845,1,no,close,close,close
3Lath1C1beetle1,Lath1C1,3Lath1C1,Lath1C1NA,beetle,3,Latham3,Latham.wheat3,Latham3core,BlB,39,Blue,Blue,NA,NA,U,-29.757867,116.439333,Latham,NA,LathamNA,Latham.wheat,wheat,w,core,2138,v.rosea,2138,3128.14,0.683473246,0,0,0,0,2138,0,0,0,1,0,0,1,1,wood,YGJ,18,4,shrubs,mid,0.6,0.6,0.07556,NA,314.62,0.31462,0.636383,1.293927,1,yes,far,far,far
3Lath1C1beetle2,Lath1C1,3Lath1C1,Lath1C1NA,beetle,3,Latham3,Latham.wheat3,Latham3core,BB,38,Black,BeetleO,NA,NA,U,-29.757867,116.439333,Latham,NA,LathamNA,Latham.wheat,wheat,w,core,465,aster,465,2387.8916,0.194732458,0,0,0,465,0,0,0,0,1,0,0,1,1,wood,YGJ,18,4,shrubs,mid,0.6,0.6,0.07556,NA,314.62,0.31462,0.636383,1.293927,1,yes,far,far,far
3Lath1C1beetle3,Lath1C1,3Lath1C1,Lath1C1NA,beetle,3,Latham3,Latham.wheat3,Latham3core,OB,32,OB,OB,NA,NA,U,-29.757867,116.439333,Latham,NA,LathamNA,Latham.wheat,wheat,w,core,650,aster,650,2387.8916,0.272206661,0,0,0,650,0,0,0,0,1,0,0,1,1,wood,YGJ,18,4,shrubs,mid,0.6,0.6,0.07556,NA,314.62,0.31462,0.636383,1.293927,1,yes,far,far,far
3Lath1C1fly1,Lath1C1,3Lath1C1,Lath1C1NA,fly,3,Latham3,Latham.wheat3,Latham3core,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.757867,116.439333,Latham,NA,LathamNA,Latham.wheat,wheat,w,core,604,v.rosea,604,3128.14,0.193085987,0,0,0,0,604,0,0,0,1,0,0,1,1,wood,YGJ,18,4,shrubs,mid,0.6,0.6,0.07556,NA,314.62,0.31462,0.636383,1.293927,1,yes,far,far,far
3Lath1E1beetle1,Lath1E1,3Lath1E1,Lath1E1NA,beetle,3,Latham3,Latham.wheat3,Latham3edge,OB,32,OB,OB,NA,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,729,v.rosea,729,3128.14,0.233045836,0,0,0,0,729,0,0,0,1,0,0,1,1,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E1fly1,Lath1E1,3Lath1E1,Lath1E1NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,531,aster,531,2387.8916,0.222371903,0,0,0,531,0,0,0,0,1,0,0,1,1,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E1fly2,Lath1E1,3Lath1E1,Lath1E1NA,fly,3,Latham3,Latham.wheat3,Latham3edge,SF,41,Syrphidae,Syrphidae,NA,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,6788,aster,5430,2387.8916,2.273972571,0,0,0,5430,0,0,1358,0,1,0,0.200058928,0.799941072,2,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E1fly2,Lath1E1,3Lath1E1,Lath1E1NA,fly,3,Latham3,Latham.wheat3,Latham3edge,SF,41,Syrphidae,Syrphidae,NA,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,6788,acacia,1358,417.2459,3.25467548,0,0,0,5430,0,0,1358,0,1,0,0.200058928,0.799941072,2,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E1fly3,Lath1E1,3Lath1E1,Lath1E1NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,826,aster,743,2387.8916,0.311153153,0,0,0,743,83,0,0,0,1,0,0,1,2,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E1fly3,Lath1E1,3Lath1E1,Lath1E1NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.757767,116.4366,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,826,v.rosea,83,3128.14,0.026533339,0,0,0,743,83,0,0,0,1,0,0,1,2,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.05333,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close
3Lath1E2beetle1,Lath1E2,3Lath1E2,Lath1E2NA,beetle,3,Latham3,Latham.wheat3,Latham3edge,OB,32,OB,OB,NA,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,2953,aster,2953,2387.8916,1.236655801,0,0,0,2953,0,0,0,0,1,0,0,1,1,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Lath1E2beetle2,Lath1E2,3Lath1E2,Lath1E2NA,beetle,3,Latham3,Latham.wheat3,Latham3edge,CB,33,Elateridae,Elateridae,NA,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,370,aster,370,2387.8916,0.154948407,0,0,0,370,0,0,0,0,1,0,0,1,1,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Lath1E2beetle3,Lath1E2,3Lath1E2,Lath1E2NA,beetle,3,Latham3,Latham.wheat3,Latham3edge,OB,32,OB,OB,NA,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,416,aster,416,2387.8916,0.174212263,0,0,0,416,0,0,0,0,1,0,0,1,1,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Lath1E2fly1,Lath1E2,3Lath1E2,Lath1E2NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,178,aster,170,2387.8916,0.071192511,0,0,8,170,0,0,0,0,1,0,0.04494382,0.95505618,2,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Lath1E2fly1,Lath1E2,3Lath1E2,Lath1E2NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,178,prot,8,1472.25,0.00543386,0,0,8,170,0,0,0,0,1,0,0.04494382,0.95505618,2,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Lath1E2fly2,Lath1E2,3Lath1E2,Lath1E2NA,fly,3,Latham3,Latham.wheat3,Latham3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-29.75885,116.437133,Latham,NA,LathamNA,Latham.wheat,wheat,w,edge,187,acacia,187,417.2459,0.448176962,0,0,0,0,0,0,187,0,1,0,1,0,1,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close
3Luck1C1fly1,Luck1C1,3Luck1C1,Luck1C1MID,fly,3,Lucky3,Lucky.canola3,Lucky3core,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.281933,116.736033,Lucky,MID,LuckyMID,Lucky.canola,canola,w,core,2258,aster,2235,2387.8916,0.935972135,23,0,0,2235,0,0,0,0,0.989813995,0.010186005,0,0.989813995,2,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,126.25,0.12625,0.124233,2.635954,1,no,far,far,close
3Luck1C1fly1,Luck1C1,3Luck1C1,Luck1C1MID,fly,3,Lucky3,Lucky.canola3,Lucky3core,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.281933,116.736033,Lucky,MID,LuckyMID,Lucky.canola,canola,w,core,2258,b.napus,23,2283.1043,0.010074003,23,0,0,2235,0,0,0,0,0.989813995,0.010186005,0,0.989813995,2,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,126.25,0.12625,0.124233,2.635954,1,no,far,far,close
3Luck1C2bee1,Luck1C2,3Luck1C2,Luck1C2MID,bee,3,Lucky3,Lucky.canola3,Lucky3core,16,10,Colletidae,Colletidae,NA,NA,M,-30.282783,116.736283,Lucky,MID,LuckyMID,Lucky.canola,canola,w,core,9881,aster,9881,2387.8916,4.137960031,0,0,0,9881,0,0,0,0,1,0,0,1,1,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.05333,60,105.62,0.10562,0.124233,2.635954,1,no,far,far,close
3Luck1C2fly2,Luck1C2,3Luck1C2,Luck1C2MID,fly,3,Lucky3,Lucky.canola3,Lucky3core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.282783,116.736283,Lucky,MID,LuckyMID,Lucky.canola,canola,w,core,6984,aster,6984,2387.8916,2.924755881,0,0,0,6984,0,0,0,0,1,0,0,1,1,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.05333,60,105.62,0.10562,0.124233,2.635954,1,no,far,far,close
3Luck1CAN1fly1,Luck1CAN1,3Luck1CAN1,Luck1CAN1MID,fly,3,Lucky3,Lucky.canola3,Lucky3crop,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.282533,116.7377,Lucky,MID,LuckyMID,Lucky.canola,canola,w,crop,431,aster,379,2387.8916,0.158717423,52,0,0,379,0,0,0,0,0.879350348,0.120649652,0,0.879350348,2,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
3Luck1CAN1fly1,Luck1CAN1,3Luck1CAN1,Luck1CAN1MID,fly,3,Lucky3,Lucky.canola3,Lucky3crop,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.282533,116.7377,Lucky,MID,LuckyMID,Lucky.canola,canola,w,crop,431,b.napus,52,2283.1043,0.022776007,52,0,0,379,0,0,0,0,0.879350348,0.120649652,0,0.879350348,2,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
3Luck1CAN1fly2,Luck1CAN1,3Luck1CAN1,Luck1CAN1MID,fly,3,Lucky3,Lucky.canola3,Lucky3crop,SF,41,Syrphidae,Syrphidae,NA,NA,U,-30.282533,116.7377,Lucky,MID,LuckyMID,Lucky.canola,canola,w,crop,515,b.napus,515,2283.1043,0.225570071,515,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
3Luck1CAN2fly1,Luck1CAN2,3Luck1CAN2,Luck1CAN2MID,fly,3,Lucky3,Lucky.canola3,Lucky3crop,SF,41,Syrphidae,Syrphidae,NA,NA,U,-30.283883,116.737483,Lucky,MID,LuckyMID,Lucky.canola,canola,w,crop,551,b.napus,511,2283.1043,0.223818071,511,0,0,0,40,0,0,0,0.072595281,0.927404719,0,0.072595281,2,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
3Luck1CAN2fly1,Luck1CAN2,3Luck1CAN2,Luck1CAN2MID,fly,3,Lucky3,Lucky.canola3,Lucky3crop,SF,41,Syrphidae,Syrphidae,NA,NA,U,-30.283883,116.737483,Lucky,MID,LuckyMID,Lucky.canola,canola,w,crop,551,v.rosea,40,3128.14,0.012787151,511,0,0,0,40,0,0,0,0.072595281,0.927404719,0,0.072595281,2,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
3Luck1E1bee1,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,639,prot,32,1472.25,0.021735439,0,0,32,0,607,0,0,0,1,0,0.050078247,0.949921753,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1bee1,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,639,v.rosea,607,3128.14,0.194045024,0,0,32,0,607,0,0,0,1,0,0.050078247,0.949921753,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1bee2,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,11,5,Colletidae,Colletidae,NA,NA,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,1492,aster,1492,2387.8916,0.624818983,0,0,0,1492,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1bee3,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,25167,aster,25167,2387.8916,10.53942315,0,0,0,25167,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1bee4,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,7938,aster,7541,2387.8916,3.158016051,0,0,0,7541,0,0,397,0,1,0,0.050012598,0.949987402,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1bee4,Luck1E1,3Luck1E1,Luck1E1MID,bee,3,Lucky3,Lucky.canola3,Lucky3edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,7938,acacia,397,417.2459,0.951477294,0,0,0,7541,0,0,397,0,1,0,0.050012598,0.949987402,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
3Luck1E1fly1,Luck1E1,3Luck1E1,Luck1E1MID,fly,3,Lucky3,Lucky.canola3,Lucky3edge,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.280767,116.737017,Lucky,MID,LuckyMID,Lucky.canola,canola,w,edge,10070,aster,10070,2387.8916,4.217109353,0,0,0,10070,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.06222,60,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
