insectID,site,trip.site,location,taxa,trip,ec,trip.ec,morpho,new.morpho,toby.morpho,morpho.order,family,genus,species,sex,l.context,site.type,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,freq,Species,Simp
2Mol1E2beetle1,1mol1e2,12mol1e2,1mol,beetle,2,edge,2edge,CB,CB,CB,33,Elateridae,NA,NA,U,canola,w,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.29333,80,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,1,Elateridae sp1,CB
2Mol2C1bee1,1mol2c1,12mol2c1,1mol,bee,2,core,2core,7,2,2,12,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
2Mol2C1bee2,1mol2c1,12mol2c1,1mol,bee,2,core,2core,7,2,2,12,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
2Mol2C1bee3,1mol2c1,12mol2c1,1mol,bee,2,core,2core,7,2,2,12,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
2Mol2C1bee4,1mol2c1,12mol2c1,1mol,bee,2,core,2core,7,2,2,12,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
2Mol2C1bee5,1mol2c1,12mol2c1,1mol,bee,2,core,2core,4,4,4,9,Colletidae,NA,NA,M,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp15,Leio15
2Mol2C1bee6,1mol2c1,12mol2c1,1mol,bee,2,core,2core,7,2,2,12,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
2Mol2C1bee7,1mol2c1,12mol2c1,1mol,bee,2,core,2core,HB,HB,HB,1,Apidae,Apis,mellifera,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.19556,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Apis mellifera,Apis
2Mol2E2bee1,1mol2e2,12mol2e2,1mol,bee,2,edge,2edge,42,42,42,22,Colletidae,Paracolletini,NA,F,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Paracolletes sp1,Para
2Mol2E2fly1,1mol2e2,12mol2e2,1mol,fly,2,edge,2edge,TF,TF,AP,44,Tiny fly,NA,NA,U,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Aphoideae sp1,Aphid
2Mol2E2wasp1,1mol2e2,12mol2e2,1mol,wasp,2,edge,2edge,Wasp5,Wasp5,Wasp5,31,40,NA,NA,U,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Hymenoptera wasp5,Wasp5
2Mol2E2wasp2,1mol2e2,12mol2e2,1mol,wasp,2,edge,2edge,Wasp3,Wasp3,Wasp3,29,41,NA,NA,U,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Hymenoptera wasp3,Wasp3
2Mol2E2wasp3,1mol2e2,12mol2e2,1mol,wasp,2,edge,2edge,Wasp3,Wasp3,Wasp3,29,41,NA,NA,U,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Hymenoptera wasp3,Wasp3
2Mol2E2wasp4,1mol2e2,12mol2e2,1mol,wasp,2,edge,2edge,Wasp3,Wasp3,Wasp3,29,41,NA,NA,U,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.28444,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Hymenoptera wasp3,Wasp3
2Per1C1bee1,1per1c1,12per1c1,1per,bee,2,core,2core,4,4d,4,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp15,Leio15
2Per1C1bee2,1per1c1,12per1c1,1per,bee,2,core,2core,HB,HB,HB,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Apis mellifera,Apis
2Per1C1bee3,1per1c1,12per1c1,1per,bee,2,core,2core,HB,HB,HB,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Apis mellifera,Apis
2Per1C1bee4,1per1c1,12per1c1,1per,bee,2,core,2core,4,4,4,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp15,Leio15
2Per1C1beetle1,1per1c1,12per1c1,1per,beetle,2,core,2core,OB,OB,OB,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Melyridae sp1,Mel1
2Per1C1beetle2,1per1c1,12per1c1,1per,beetle,2,core,2core,OB,OB,OB,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Melyridae sp1,Mel1
2Per1C1fly1,1per1c1,12per1c1,1per,fly,2,core,2core,Mos,Mos,Mos,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Culicidae sp1,Mos
2Per1C1fly2,1per1c1,12per1c1,1per,fly,2,core,2core,Mos,Mos,Mos,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Culicidae sp1,Mos
2Per1C1fly3,1per1c1,12per1c1,1per,fly,2,core,2core,HvF,HvF6,HvF6,NA,,,,,canola,c/w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.06667,60,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Comptosia sp1,HvF2
2Per1C2bee1,1per1c2,12per1c2,1per,bee,2,core,2core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
2Per1C2bee10,1per1c2,12per1c2,1per,bee,2,core,2core,7,5b,7c,27,69,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Lasioglossum sp1,Lasio1
2Per1C2bee2,1per1c2,12per1c2,1per,bee,2,core,2core,2,4b,4,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp15,Leio15
2Per1C2bee3,1per1c2,12per1c2,1per,bee,2,core,2core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
2Per1C2bee4,1per1c2,12per1c2,1per,bee,2,core,2core,7,5b,7c,12,Colletidae,NA,NA,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Lasioglossum sp1,Lasio1
2Per1C2bee5,1per1c2,12per1c2,1per,bee,2,core,2core,HB,HB,HB,27,69,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
2Per1C2bee6,1per1c2,12per1c2,1per,bee,2,core,2core,32,32,32,27,69,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp1,Leio1
2Per1C2bee7,1per1c2,12per1c2,1per,bee,2,core,2core,18,18,32,NA,,,,,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp1,Leio1
2Per1C2bee8,1per1c2,12per1c2,1per,bee,2,core,2core,HB,HB,HB,NA,,,,,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
2Per1C2bee9,1per1c2,12per1c2,1per,bee,2,core,2core,2,2,2,NA,,,,,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp21,Leio21
2Per1C2beetle1,1per1c2,12per1c2,1per,beetle,2,core,2core,GB,GB,GB,34,Green,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Phlogistus sp1,Phlo1
2Per1C2wasp1,1per1c2,12per1c2,1per,wasp,2,core,2core,Wasp1,Wasp1,Wasp1,27,69,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,60,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Hymenoptera wasp1,Wasp1
2Per1CAN1bee1,1per1can1,12per1can1,1per,bee,2,crop,2crop,2,5,5,25,Halictidae,Lasioglossum,NA,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
2Per1CAN1bee2,1per1can1,12per1can1,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN1bee3,1per1can1,12per1can1,1per,bee,2,crop,2crop,2,5,5,25,Halictidae,Lasioglossum,NA,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
2Per1CAN1bee4,1per1can1,12per1can1,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN1bee5,1per1can1,12per1can1,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN1bee6,1per1can1,12per1can1,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN1fly1,1per1can1,12per1can1,1per,fly,2,crop,2crop,HF,MHF,MHF,43,Muscidae,Musca,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Muscidae sp1,Musc
2Per1CAN1fly2,1per1can1,12per1can1,1per,fly,2,crop,2crop,SF,SF,SF,41,Syrphidae,NA,NA,U,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Melangyna collatus complex,SF
2Per1CAN2bee1,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee2,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,NA,,,,,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee3,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,NA,,,,,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee4,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee5,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,NA,,,,,canola,c,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee6,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee7,1per1can2,12per1can2,1per,bee,2,crop,2crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
2Per1CAN2bee8,1per1can2,12per1can2,1per,bee,2,crop,2crop,2,5,5,25,Halictidae,Lasioglossum,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
2Per1CAN2wasp1,1per1can2,12per1can2,1per,wasp,2,crop,2crop,Wasp1,Wasp1,Wasp1,27,17,NA,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Hymenoptera wasp1,Wasp1
2Per1E1bee1,1per1e1,12per1e1,1per,bee,2,edge,2edge,5,5,5,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Lasioglossum sp2,Lasio2
2Per1E1bee2,1per1e1,12per1e1,1per,bee,2,edge,2edge,16,16,16,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp22,Leio22
2Per1E1bee3,1per1e1,12per1e1,1per,bee,2,edge,2edge,5,5,5,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Lasioglossum sp2,Lasio2
2Per1E1bee4,1per1e1,12per1e1,1per,bee,2,edge,2edge,5,5,5,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Lasioglossum sp2,Lasio2
2Per1E1bee5,1per1e1,12per1e1,1per,bee,2,edge,2edge,4,4b,4,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp15,Leio15
2Per1E1bee6,1per1e1,12per1e1,1per,bee,2,edge,2edge,5,4c,4,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp15,Leio15
2Per1E1bee7,1per1e1,12per1e1,1per,bee,2,edge,2edge,2,2,2,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp21,Leio21
2Per1E1beetle1,1per1e1,12per1e1,1per,beetle,2,edge,2edge,GB,GB,GB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Phlogistus sp1,Phlo1
2Per1E1beetle2,1per1e1,12per1e1,1per,beetle,2,edge,2edge,OB,OB,OB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Melyridae sp1,Mel1
2Per1E1beetle3,1per1e1,12per1e1,1per,beetle,2,edge,2edge,OB,OB,OB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Melyridae sp1,Mel1
2Per1E1beetle4,1per1e1,12per1e1,1per,beetle,2,edge,2edge,OB,OB,OB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Melyridae sp1,Mel1
2Per1E1fly1,1per1e1,12per1e1,1per,fly,2,edge,2edge,HF,HF SMALL,MHF,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Muscidae sp1,Musc
2Per1E1fly2,1per1e1,12per1e1,1per,fly,2,edge,2edge,HF,MHF,MHF,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Muscidae sp1,Musc
2Per1E1fly3,1per1e1,12per1e1,1per,fly,2,edge,2edge,HvF,HvF6,HvF6,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Comptosia sp1,HvF2
2Per1E1fly4,1per1e1,12per1e1,1per,fly,2,edge,2edge,HvF,HvF6,HvF6,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Comptosia sp1,HvF2
2Per1E2bee1,1per1e2,12per1e2,1per,bee,2,edge,2edge,2,2,2,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp21,Leio21
2Per1E2bee2,1per1e2,12per1e2,1per,bee,2,edge,2edge,4,4c,4,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp15,Leio15
2Per1E2beetle1,1per1e2,12per1e2,1per,beetle,2,edge,2edge,OB,OB,OB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Melyridae sp1,Mel1
2Per1E2beetle2,1per1e2,12per1e2,1per,beetle,2,edge,2edge,GB,GB,GB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Phlogistus sp1,Phlo1
2Per1E2beetle3,1per1e2,12per1e2,1per,beetle,2,edge,2edge,OB,OB,OB,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Melyridae sp1,Mel1
2Per1E2fly1,1per1e2,12per1e2,1per,fly,2,edge,2edge,HvF,Mos,Mos,42,Bombyliidae,NA,NA,U,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Culicidae sp1,Mos
2Per1E2wasp1,1per1e2,12per1e2,1per,wasp,2,edge,2edge,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Neopasiphae mirabills,Neo
2Per1E2wasp2,1per1e2,12per1e2,1per,bee,2,edge,2edge,Neo,Neo,Neo,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Neopasiphae mirabills,Neo
2Per1E2wasp3,1per1e2,12per1e2,1per,bee,2,edge,2edge,Neo,Neo,Neo,NA,,,,,canola,w,wood,YGJ,1,25,native forbs,mid,0.4,0.4,0.09778,60,30.05,0.03005,3.564737,1.549344,1,yes,close,close,close,1,Neopasiphae mirabills,Neo
2Per2C1beetle1,1per2c1,12per2c1,1per,beetle,2,core,2core,OB,OB,OB,32,OB,NA,NA,U,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Melyridae sp1,Mel1
2Per2C1fly1,1per2c1,12per2c1,1per,fly,2,core,2core,HvF,HvF4,HvF9,42,Bombyliidae,NA,NA,U,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Comptosia sp2,HvF1
2Per2C1fly2,1per2c1,12per2c1,1per,fly,2,core,2core,HvF,HvF3,HvF6,42,Bombyliidae,NA,NA,U,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Comptosia sp1,HvF2
2Per2C1fly3,1per2c1,12per2c1,1per,fly,2,core,2core,HvF,HvF3,HvF6,42,Bombyliidae,NA,NA,U,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Comptosia sp1,HvF2
2Per2C1fly4,1per2c1,12per2c1,1per,fly,2,core,2core,HvF,HvF4,HvF9,42,Bombyliidae,NA,NA,U,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Comptosia sp2,HvF1
2Per2C1wasp1,1per2c1,12per2c1,1per,bee,2,core,2core,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Neopasiphae mirabills,Neo
2Per2C1wasp2,1per2c1,12per2c1,1per,bee,2,core,2core,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Neopasiphae mirabills,Neo
2Per2C1wasp3,1per2c1,12per2c1,1per,wasp,2,core,2core,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Neopasiphae mirabills,Neo
2Per2C1wasp4,1per2c1,12per2c1,1per,bee,2,core,2core,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,wheat,w,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,1,Neopasiphae mirabills,Neo
2Per2E1bee1,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1bee2,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1bee3,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1bee4,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,1,Apidae,Apis,mellifera,F,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1bee5,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1bee6,1per2e1,12per2e1,1per,bee,2,edge,2edge,HB,HB,HB,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Apis mellifera,Apis
2Per2E1beetle1,1per2e1,12per2e1,1per,beetle,2,edge,2edge,OB,OB,OB,32,OB,NA,NA,U,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Melyridae sp1,Mel1
2Per2E1wasp1,1per2e1,12per2e1,1per,bee,2,edge,2edge,Neo,Neo,Neo,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Neopasiphae mirabills,Neo
2Per2E1wasp2,1per2e1,12per2e1,1per,bee,2,edge,2edge,Neo,Neo,Neo,3,Colletidae,Neopasiphae,NA,F,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Neopasiphae mirabills,Neo
2Per2E1wasp3,1per2e1,12per2e1,1per,bee,2,edge,2edge,Neo,Neo,Neo,NA,,,,,wheat,w,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,1,Neopasiphae mirabills,Neo
